Length 8, number of unique variants is 518.
ctrctrcr	[ctlctlcl,ctlctlcr,ctrctrcr,ctrctrcl]
cctcttct	[cttctcct,cctcttct,cttctcct,cctcttct]
cctcttcr	[cttctccl,cctcttcr,cttctccr,cctcttcl]
ctrrccrc	[ctllcclc,clcctllc,ctrrccrc,crcctrrc]
ccrclcll	[clcrccrr,ccrclcll,crclccll,cclcrcrr]
ccttrcct	[ccttlcct,ccttlcct,ccttrcct,ccttrcct]
ccrclclc	[clclcrcc,ccrclclc,crcrclcc,cclcrcrc]
cctctttc	[ctttctcc,cctctttc,ctttctcc,cctctttc]
cctcrrcc	[ccllctcc,cctcllcc,ccrrctcc,cctcrrcc]
cctcctrr	[cctcctll,cctcctrr,cctcctrr,cctcctll]
cctrrcll	[ctllccll,cctllcrr,ctrrccrr,cctrrcll]
cctrrclc	[clctrrcc,cctrrclc,crctllcc,cctllcrc]
ctrccrrc	[ctlccllc,cllcctlc,ctrccrrc,crrcctrc]
crcllcrc	[clcrrclc,clcrrclc,crcllcrc,crcllcrc]
ctrrcclc	[ctllccrc,crcctllc,ctrrcclc,clcctrrc]
crcllcrr	[cllcrcll,crcllcrr,crrclcrr,clcrrcll]
cctttcrc	[clctttcc,cctttclc,crctttcc,cctttcrc]
cctttcrr	[ctttccll,cctttcrr,ctttccrr,cctttcll]
cctttctr	[ctttcctl,cctttctr,ctttcctr,cctttctl]
ctrctlcl	[ctlctrcr,ctrctlcl,ctrctlcl,ctlctrcr]
cctctrrc	[ctllctcc,cctctllc,ctrrctcc,cctctrrc]
cctcttcc	[ccttctcc,cctcttcc,ccttctcc,cctcttcc]
ctrctlcr	[ctlctrcl,ctrctlcr,ctrctlcr,ctlctrcl]
ctrctlct	[ctlctrct,ctrctlct,ctrctlct,ctlctrct]
cctccttr	[cctccttl,cctccttr,cctccttr,cctccttl]
cctctrcr	[ctlctccr,cctctlcl,ctrctccl,cctctrcr]
crcllctl	[cllcrctr,crcllctl,crrclctl,clcrrctr]
cctccttt	[cctccttt,cctccttt,cctccttt,cctccttt]
cctctrcl	[ctlctccl,cctctlcr,ctrctccr,cctctrcl]
cctrrcrr	[ctllccrr,cctllcll,ctrrccll,cctrrcrr]
cctctrcc	[cctlctcc,cctctlcc,cctrctcc,cctctrcc]
cctctrct	[ctlctcct,cctctlct,ctrctcct,cctctrct]
cctrrcrc	[clctllcc,cctllclc,crctrrcc,cctrrcrc]
ctrccllc	[ctlccrrc,crrcctlc,ctrccllc,cllcctrc]
crcllctt	[cllcrctt,crcllctt,crrclctt,clcrrctt]
crcllctr	[cllcrctl,crcllctr,crrclctr,clcrrctl]
cctttctc	[ctctttcc,cctttctc,ctctttcc,cctttctc]
cctttctt	[ctttcctt,cctttctt,ctttcctt,cctttctt]
cctttcct	[cctttcct,cctttcct,cctttcct,cctttcct]
cctttccr	[cctttccl,cctttccr,cctttccr,cctttccl]
crcrrctl	[cllclctl,clcllctr,crrcrctr,crcrrctl]
crcrrctt	[cllclctt,clcllctt,crrcrctt,crcrrctt]
crcrrctr	[cllclctr,clcllctl,crrcrctl,crcrrctr]
ctrccrcl	[ctlcclcr,clcctlcl,ctrccrcl,crcctrcr]
cctrrctr	[ctllcctr,cctllctl,ctrrcctl,cctrrctr]
ctrccrct	[ctlcclct,clcctlct,ctrccrct,crcctrct]
cctcctrc	[ctlcctcc,cctcctlc,ctrcctcc,cctcctrc]
cctrrctl	[ctllcctl,cctllctr,ctrrcctr,cctrrctl]
ctrccrcr	[ctlcclcl,clcctlcr,ctrccrcr,crcctrcl]
crclcllc	[cllclcrc,crclcllc,crrcrclc,clcrcrrc]
crclclll	[clcrcrrr,crclclll,crclclll,clcrcrrr]
ccrrctrc	[ctlcllcc,ccllctlc,ctrcrrcc,ccrrctrc]
ccrrcttr	[cllccttr,ccllcttl,crrccttl,ccrrcttr]
ccrrcttl	[cllccttl,ccllcttr,crrccttr,ccrrcttl]
ccrrcttc	[cttcllcc,ccllcttc,cttcrrcc,ccrrcttc]
ccrrcttt	[cllccttt,ccllcttt,crrccttt,ccrrcttt]
ctrrcrct	[ctllclct,clctllct,ctrrcrct,crctrrct]
ctrrcrcr	[ctllclcl,clctllcr,ctrrcrcr,crctrrcl]
ctrrcrcl	[ctllclcr,clctllcl,ctrrcrcl,crctrrcr]
ctcrclcl	[ctclcrcr,crclctcl,ctcrclcl,clcrctcr]
ctcrclcr	[ctclcrcl,crclctcr,ctcrclcr,clcrctcl]
ctcrclct	[ctclcrct,crclctct,ctcrclct,clcrctct]
crclcrcr	[clcrclcl,clcrclcr,crclcrcr,crclcrcl]
crclcrct	[clcrclct,clcrclct,crclcrct,crclcrct]
ccrrctct	[ctcllcct,ccllctct,ctcrrcct,ccrrctct]
ccrrcrrr	[cllccrrr,ccllclll,crrcclll,ccrrcrrr]
ccrrctcr	[ctcllccr,ccllctcl,ctcrrccl,ccrrctcr]
ccrrcrrc	[cllcllcc,ccllcllc,crrcrrcc,ccrrcrrc]
ccrrctcl	[ctcllccl,ccllctcr,ctcrrccr,ccrrctcl]
ctrrcllc	[ctllcrrc,crrctllc,ctrrcllc,cllctrrc]
crclcttr	[clcrcttl,crclcttr,crclcttr,clcrcttl]
crclcttt	[clcrcttt,crclcttt,crclcttt,clcrcttt]
ctcrclll	[ctclcrrr,clctclll,ctcrclll,crctcrrr]
crclcttl	[clcrcttr,crclcttl,crclcttl,clcrcttr]
ccrrccrc	[clccllcc,ccllcclc,crccrrcc,ccrrccrc]
ctcrcllc	[cllcrctc,ctcrcllc,crrclctc,ctclcrrc]
ccrrcctt	[ccllcctt,ccllcctt,ccrrcctt,ccrrcctt]
ccrrcctr	[ccllcctl,ccllcctr,ccrrcctr,ccrrcctl]
ccrrctll	[cllcctll,ccllctrr,crrcctrr,ccrrctll]
ctrrcrrc	[ctllcllc,cllctllc,ctrrcrrc,crrctrrc]
ctrrcrrr	[ctllclll,ctllcrrr,ctrrcrrr,ctrrclll]
crcrclcr	[clclcrcl,crclclcr,crcrclcr,clcrcrcl]
crcrclct	[clclcrct,crclclct,crcrclct,clcrcrct]
crcrclcl	[clclcrcr,crclclcl,crcrclcl,clcrcrcr]
crclcrrr	[clcrclll,crclcrrr,crclcrrr,clcrclll]
crclcrrc	[cllcrclc,clcrcllc,crrclcrc,crclcrrc]
ctcrcrcl	[ctclclcr,clclctcl,ctcrcrcl,crcrctcr]
ctcrcrcr	[ctclclcl,clclctcr,ctcrcrcr,crcrctcl]
ctcrcrct	[ctclclct,clclctct,ctcrcrct,crcrctct]
ccrrctlc	[ctlcrrcc,ccrrctlc,ctrcllcc,ccllctrc]
ccrrcctc	[ctccllcc,ccllcctc,ctccrrcc,ccrrcctc]
ccrrctrr	[cllcctrr,ccllctll,crrcctll,ccrrctrr]
ctrrcttt	[ctllcttt,ctllcttt,ctrrcttt,ctrrcttt]
ctrrcttr	[ctllcttl,ctllcttr,ctrrcttr,ctrrcttl]
crclctll	[clcrctrr,crclctll,crclctll,clcrctrr]
cttcrctl	[cttclctr,clcttctl,cttcrctl,crcttctr]
ctcrcttl	[ctclcttr,clctcttl,ctcrcttl,crctcttr]
ctcrcttr	[ctclcttl,clctcttr,ctcrcttr,crctcttl]
ctcrcttt	[ctclcttt,clctcttt,ctcrcttt,crctcttt]
ctcrcttc	[cttclctc,ctclcttc,cttcrctc,ctcrcttc]
crcrcrct	[clclclct,clclclct,crcrcrct,crcrcrct]
cttcrcrc	[cttclclc,clclcttc,cttcrcrc,crcrcttc]
cttcrcrr	[cttclcll,clcttcrr,cttcrcrr,crcttcll]
crcrcrcr	[clclclcl,clclclcr,crcrcrcr,crcrcrcl]
crclctrr	[clcrctll,crclctrr,crclctrr,clcrctll]
ctcrctcr	[ctclctcl,ctclctcr,ctcrctcr,ctcrctcl]
ctcrctct	[ctclctct,ctclctct,ctcrctct,ctcrctct]
ctcrcrrr	[ctclclll,clctcrrr,ctcrcrrr,crctclll]
ctcrcrrc	[cllclctc,ctclcllc,crrcrctc,ctcrcrrc]
crcrcllc	[cllcrcrc,crcrcllc,crrclclc,clclcrrc]
cttcrclc	[cttclcrc,crclcttc,cttcrclc,clcrcttc]
ccrrclcl	[clcrrccr,ccrrclcl,crcllccl,ccllcrcr]
ccrrclct	[clcrrcct,ccrrclct,crcllcct,ccllcrct]
cttcrcll	[cttclcrr,clcttcll,cttcrcll,crcttcrr]
ccrrclcr	[clcrrccl,ccrrclcr,crcllccr,ccllcrcl]
crctclct	[clctcrct,crctclct,crctclct,clctcrct]
crclllcr	[clllcrcl,crclllcr,crrrclcr,clcrrrcl]
crclllct	[clllcrct,crclllct,crrrclct,clcrrrct]
ctcrctll	[ctclctrr,clctctll,ctcrctll,crctctrr]
crclllcl	[clllcrcr,crclllcl,crrrclcl,clcrrrcr]
ctcrctlc	[ctlcrctc,ctcrctlc,ctrclctc,ctclctrc]
crctclcl	[clctcrcr,crctclcl,crctclcl,clctcrcr]
crctclcr	[clctcrcl,crctclcr,crctclcr,clctcrcl]
ccrrclll	[cllcclll,ccllcrrr,crrccrrr,ccrrclll]
crcrcrrc	[cllclclc,clclcllc,crrcrcrc,crcrcrrc]
ccrrcllc	[cllcrrcc,ccrrcllc,crrcllcc,ccllcrrc]
crcrcrrr	[clclclll,clclcrrr,crcrcrrr,crcrclll]
cctcrclc	[clcrctcc,cctcrclc,crclctcc,cctclcrc]
ctrrclct	[ctllcrct,crctllct,ctrrclct,clctrrct]
ctrrclcl	[ctllcrcr,crctllcl,ctrrclcl,clctrrcr]
cctcrcll	[clctccll,cctclcrr,crctccrr,cctcrcll]
ctrrclcr	[ctllcrcl,crctllcr,ctrrclcr,clctrrcl]
ctctcrct	[ctctclct,clctctct,ctctcrct,crctctct]
ctctcrcl	[ctctclcr,clctctcl,ctctcrcl,crctctcr]
ctctcrcr	[ctctclcl,clctctcr,ctctcrcr,crctctcl]
ctcrctrr	[ctclctll,clctctrr,ctcrctrr,crctctll]
ctcrctrc	[ctlclctc,ctclctlc,ctrcrctc,ctcrctrc]
crcrcttt	[clclcttt,clclcttt,crcrcttt,crcrcttt]
ccrrcrct	[clcllcct,ccllclct,crcrrcct,ccrrcrct]
crcrcttr	[clclcttl,clclcttr,crcrcttr,crcrcttl]
ccrrcrcr	[clcllccr,ccllclcl,crcrrccl,ccrrcrcr]
cttcrctt	[cttclctt,clcttctt,cttcrctt,crcttctt]
ccrrcrcl	[clcllccl,ccllclcr,crcrrccr,ccrrcrcl]
cttcrctr	[cttclctl,clcttctr,cttcrctr,crcttctl]
cctcrcrc	[clclctcc,cctclclc,crcrctcc,cctcrcrc]
cctcrcrr	[clctccrr,cctclcll,crctccll,cctcrcrr]
